state,city,tours__name,tours__image_url,tours__url,tours__rating,tours__location__address1,tours__location__address2,tours__location__address3,tours__location__city,tours__location__zip_code,tours__location__country,tours__location__state,tours__location__display_address__001,tours__location__display_address__002,tours__location__display_address__003,tours__location__display_address__004,tours__review_count
Texas,Austin,Inner Space Cavern,https://s3-media2.fl.yelpcdn.com/bphoto/g_7oCMn0XIN-MD2Q68hHog/o.jpg,https://www.yelp.com/biz/inner-space-cavern-georgetown-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,4200 S IH-35,,,Georgetown,78628,US,TX,4200 S IH-35,"Georgetown, TX 78628",,,228
Florida,Jacksonville,Carnival Elation,https://s3-media1.fl.yelpcdn.com/bphoto/Q9IqONtsYypPd3Mbek6PUg/o.jpg,https://www.yelp.com/biz/carnival-elation-jacksonville-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,,,null,Jacksonville,45122,US,FL,"Jacksonville, FL 45122",,,,65
Florida,Jacksonville,Budweiser Brewery Experience,https://s3-media3.fl.yelpcdn.com/bphoto/1D_-gyazalH5v9QTkX9Haw/o.jpg,https://www.yelp.com/biz/budweiser-brewery-experience-jacksonville?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,111 Busch Dr,,,Jacksonville,32218,US,FL,111 Busch Dr,"Jacksonville, FL 32218",,,57
Florida,Jacksonville,Amelia River Cruises,https://s3-media3.fl.yelpcdn.com/bphoto/-GDjrCr6h5PF3MwW-mMkqA/o.jpg,https://www.yelp.com/biz/amelia-river-cruises-fernandina-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,1 North Front St,,,Fernandina Beach,32034,US,FL,1 North Front St,"Fernandina Beach, FL 32034",,,47
Florida,Jacksonville,Florida Water Tours,https://s3-media1.fl.yelpcdn.com/bphoto/KTJ6R_4KXOu3uucxT3jgQQ/o.jpg,https://www.yelp.com/biz/florida-water-tours-st-augustine?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,282 Yacht Club Dr,A-19,,St. Augustine,32084,US,FL,282 Yacht Club Dr,A-19,"St. Augustine, FL 32084",,40
Florida,Jacksonville,Art Walk,https://s3-media2.fl.yelpcdn.com/bphoto/nuXJc-a-7qaysjkixDpZbQ/o.jpg,https://www.yelp.com/biz/art-walk-jacksonville?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,135 Monroe St W,,Hemming Plaza,Jacksonville,32202,US,FL,135 Monroe St W,Hemming Plaza,"Jacksonville, FL 32202",,37
Texas,Fort Worth,Peticolas Brewing Company,https://s3-media1.fl.yelpcdn.com/bphoto/knxRCR7xlJMcTmkCPAlIWw/o.jpg,https://www.yelp.com/biz/peticolas-brewing-company-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,2026 Farrington St,,,Dallas,75207,US,TX,2026 Farrington St,"Dallas, TX 75207",,,131
Texas,Fort Worth,Food Tours of America,https://s3-media3.fl.yelpcdn.com/bphoto/IR_jQB8ry1nOM-Ur_3dTIg/o.jpg,https://www.yelp.com/biz/food-tours-of-america-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,3839 Mckinney Ave,Ste 155-762,,Dallas,75204,US,TX,3839 Mckinney Ave,Ste 155-762,"Dallas, TX 75204",,45
Texas,Fort Worth,Dallas City Tour,https://s3-media3.fl.yelpcdn.com/bphoto/yaubto6SyNbX4IixF1BZhQ/o.jpg,https://www.yelp.com/biz/dallas-city-tour-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,646 Main St,,,Dallas,75202,US,TX,646 Main St,"Dallas, TX 75202",,,44
Texas,Fort Worth,Dallas by Chocolate Tours,https://s3-media1.fl.yelpcdn.com/bphoto/njONYouqfSH2w9GdnpUVkg/o.jpg,https://www.yelp.com/biz/dallas-by-chocolate-tours-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,4925 Greenville Ave,null,,Dallas,75206,US,TX,4925 Greenville Ave,"Dallas, TX 75206",,,39
Texas,Fort Worth,Stockyards Station,https://s3-media2.fl.yelpcdn.com/bphoto/EoGI0GpLusUYeHhZnVQ3wg/o.jpg,https://www.yelp.com/biz/stockyards-station-fort-worth?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,140 E Exchange Ave,,,Fort Worth,76164,US,TX,140 E Exchange Ave,"Fort Worth, TX 76164",,,33
California,San Francisco,Alcatraz Cruises,https://s3-media3.fl.yelpcdn.com/bphoto/rO0b-UQZ6z5IFc_ayKAK1g/o.jpg,https://www.yelp.com/biz/alcatraz-cruises-san-francsico?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,Alcatraz Landing Pier 33,,,San Francsico,94111,US,CA,Alcatraz Landing Pier 33,"San Francsico, CA 94111",,,948
California,San Francisco,Electric Tour Company Segway Tours,https://s3-media4.fl.yelpcdn.com/bphoto/qaB6H_yML5KVtZCnJu3xDg/o.jpg,https://www.yelp.com/biz/electric-tour-company-segway-tours-san-francisco-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,757 Beach St,,,San Francisco,94109,US,CA,757 Beach St,"San Francisco, CA 94109",,,690
California,San Francisco,Big Bus Tours,https://s3-media3.fl.yelpcdn.com/bphoto/CmOXgRDdDDAMHhNTuPS81w/o.jpg,https://www.yelp.com/biz/big-bus-tours-san-francisco-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,99 Jefferson St,,,San Francisco,94133,US,CA,99 Jefferson St,"San Francisco, CA 94133",,,679
California,San Francisco,Blazing Saddles Bike Rentals & Tours,https://s3-media1.fl.yelpcdn.com/bphoto/tmpNyolM_f5bXjwfdx3o5A/o.jpg,https://www.yelp.com/biz/blazing-saddles-bike-rentals-and-tours-san-francisco-7?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,2715 Hyde St,,,San Francisco,94109,US,CA,2715 Hyde St,"San Francisco, CA 94109",,,634
California,San Francisco,Hornblower Cruises & Events,https://s3-media2.fl.yelpcdn.com/bphoto/52C8jlDXGEmO-t4XF9PE1Q/o.jpg,https://www.yelp.com/biz/hornblower-cruises-and-events-san-francisco?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,Pier 3 Hornblower Lndg,,,San Francisco,94111,US,CA,Pier 3 Hornblower Lndg,"San Francisco, CA 94111",,,629
Ohio,Columbus,BrewDog DogTap,https://s3-media4.fl.yelpcdn.com/bphoto/BNGqBopYyC2WPSAMd5Cmmw/o.jpg,https://www.yelp.com/biz/brewdog-dogtap-canal-winchester-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,96 Gender Rd,,null,Canal Winchester,43110,US,OH,96 Gender Rd,"Canal Winchester, OH 43110",,,236
Ohio,Columbus,Columbus Food Adventures,https://s3-media1.fl.yelpcdn.com/bphoto/VwkBzNYY-kMG6oHjdak9qA/o.jpg,https://www.yelp.com/biz/columbus-food-adventures-columbus?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,201 W Hubbard Ave,null,,Columbus,43215,US,OH,201 W Hubbard Ave,"Columbus, OH 43215",,,89
Ohio,Columbus,Hocking Hills Canopy Tours,https://s3-media2.fl.yelpcdn.com/bphoto/9ws8URWX1qKUpsZSouT0EQ/o.jpg,https://www.yelp.com/biz/hocking-hills-canopy-tours-rockbridge?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,10714 Jackson St,,,Rockbridge,43149,US,OH,10714 Jackson St,"Rockbridge, OH 43149",,,71
Ohio,Columbus,Pedal Wagon,https://s3-media3.fl.yelpcdn.com/bphoto/JNZCvtw4q8r_mFbR1C8RUw/o.jpg,https://www.yelp.com/biz/pedal-wagon-columbus-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,1288 N High St,,,Columbus,43201,US,OH,1288 N High St,"Columbus, OH 43201",,,51
Ohio,Columbus,Middle West Spirits,https://s3-media1.fl.yelpcdn.com/bphoto/OmdTzIzJnUWHqR48zQOSMw/o.jpg,https://www.yelp.com/biz/middle-west-spirits-columbus?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,1230 Courtland Ave,,,Columbus,43201,US,OH,1230 Courtland Ave,"Columbus, OH 43201",,,43
North Carolina,Charlotte,Funny Bus,https://s3-media4.fl.yelpcdn.com/bphoto/1ZYjkgYe5O6ZbPddyPgraQ/o.jpg,https://www.yelp.com/biz/funny-bus-charlotte?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,224 East 7th St,,,Charlotte,28202,US,NC,224 East 7th St,"Charlotte, NC 28202",,,87
North Carolina,Charlotte,Charlotte NC Tours,https://s3-media2.fl.yelpcdn.com/bphoto/xfCKoUEl4owYd6LbZ3cT7g/o.jpg,https://www.yelp.com/biz/charlotte-nc-tours-charlotte?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,101 S Tryon St,Ste 16,,Charlotte,28202,US,NC,101 S Tryon St,Ste 16,"Charlotte, NC 28202",,57
North Carolina,Charlotte,Carolina History & Haunts,https://s3-media2.fl.yelpcdn.com/bphoto/vNjJKqO3Pk46uqGlG3wwaA/o.jpg,https://www.yelp.com/biz/carolina-history-and-haunts-charlotte?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,214 N Tryon St,,,Charlotte,28202,US,NC,214 N Tryon St,"Charlotte, NC 28202",,,45
North Carolina,Charlotte,Feast Food Tours & Culinary Events,https://s3-media3.fl.yelpcdn.com/bphoto/HNhDmz5qrgJu_pS7xHj21A/o.jpg,https://www.yelp.com/biz/feast-food-tours-and-culinary-events-charlotte?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,,null,,Charlotte,28202,US,NC,"Charlotte, NC 28202",,,,41
North Carolina,Charlotte,Trolley Pub Charlotte,https://s3-media2.fl.yelpcdn.com/bphoto/4DmXAgt6zNjavV08qDo58w/o.jpg,https://www.yelp.com/biz/trolley-pub-charlotte-charlotte?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,2315 N Davidson St,,,Charlotte,28205,US,NC,2315 N Davidson St,"Charlotte, NC 28205",,,39
Indiana,Indianapolis,Urban Vines Winery & Brewery,https://s3-media3.fl.yelpcdn.com/bphoto/LZSXrG5JfkMEfWtD1YX9Hw/o.jpg,https://www.yelp.com/biz/urban-vines-winery-and-brewery-westfield-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,303 E 161st St,,null,Westfield,46074,US,IN,303 E 161st St,"Westfield, IN 46074",,,111
Indiana,Indianapolis,Easley Winery,https://s3-media4.fl.yelpcdn.com/bphoto/4mKNMbdHdTnzxGVUZK-UBw/o.jpg,https://www.yelp.com/biz/easley-winery-indianapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,205 N College Ave,,,Indianapolis,46202,US,IN,205 N College Ave,"Indianapolis, IN 46202",,,107
Indiana,Indianapolis,Conner Prairie,https://s3-media2.fl.yelpcdn.com/bphoto/fg1aDVuRWLuAzjkmEKe0tQ/o.jpg,https://www.yelp.com/biz/conner-prairie-fishers-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,13400 Allisonville Rd,,,Fishers,46038,US,IN,13400 Allisonville Rd,"Fishers, IN 46038",,,79
Indiana,Indianapolis,The HandleBar,https://s3-media4.fl.yelpcdn.com/bphoto/VtMSdConUnvZ8iBuDL-nHg/o.jpg,https://www.yelp.com/biz/the-handlebar-indianapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,501 Madison,,,Indianapolis,46225,US,IN,501 Madison,"Indianapolis, IN 46225",,,63
Indiana,Indianapolis,Der Pretzel Wagen,https://s3-media1.fl.yelpcdn.com/bphoto/ie6MKGrEvxUilFllEg51Dw/o.jpg,https://www.yelp.com/biz/der-pretzel-wagen-indianapolis-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,5466 Ralfe Rd,null,,Indianapolis,46234,US,IN,5466 Ralfe Rd,"Indianapolis, IN 46234",,,50
Washington,Seattle,Bill Speidel's Underground Tour,https://s3-media4.fl.yelpcdn.com/bphoto/8cUJwoW32hz97u6gwHGLeQ/o.jpg,https://www.yelp.com/biz/bill-speidels-underground-tour-seattle-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,614 1st Ave,,,Seattle,98104,US,WA,614 1st Ave,"Seattle, WA 98104",,,1697
Washington,Seattle,Savor Seattle Food Tours,https://s3-media4.fl.yelpcdn.com/bphoto/r5XE8ZjGdnbM6qxn6UTO4w/o.jpg,https://www.yelp.com/biz/savor-seattle-food-tours-seattle-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,1916 Pike Pl,Ste 12-480,,Seattle,98101,US,WA,1916 Pike Pl,Ste 12-480,"Seattle, WA 98101",,1470
Washington,Seattle,Chateau Ste Michelle Winery,https://s3-media4.fl.yelpcdn.com/bphoto/hHnBn5gYmefw9k2o49OcAA/o.jpg,https://www.yelp.com/biz/chateau-ste-michelle-winery-woodinville-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,14111 NE 145th St,,,Woodinville,98072,US,WA,14111 NE 145th St,"Woodinville, WA 98072",,,682
Washington,Seattle,Argosy Cruises - Seattle,https://s3-media4.fl.yelpcdn.com/bphoto/1W_Jvm-Pk6R4kNbXYRYBgw/o.jpg,https://www.yelp.com/biz/argosy-cruises-seattle-seattle-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1101 Alaskan Way,"Pier 55, Ste 201",,Seattle,98101,US,WA,1101 Alaskan Way,"Pier 55, Ste 201","Seattle, WA 98101",,623
Washington,Seattle,Ride the Ducks of Seattle,https://s3-media2.fl.yelpcdn.com/bphoto/WkIp2OEzDLr9ZuzxlzG8Cg/o.jpg,https://www.yelp.com/biz/ride-the-ducks-of-seattle-seattle?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,516 Broad St,,,Seattle,98109,US,WA,516 Broad St,"Seattle, WA 98109",,,576
Colorado,Denver,Coors Brewery Tour,https://s3-media2.fl.yelpcdn.com/bphoto/7t8k-rKQckLKm_E7bBNdxA/o.jpg,https://www.yelp.com/biz/coors-brewery-tour-golden?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,13th St & Ford St,,,Golden,80401,US,CO,13th St & Ford St,"Golden, CO 80401",,,363
Colorado,Denver,Liquid Descent,https://s3-media3.fl.yelpcdn.com/bphoto/dtpHeFcrCmm5cDKoibbCag/o.jpg,https://www.yelp.com/biz/liquid-descent-idaho-springs?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,1896 Stanley Rd,,,Idaho Springs,80452,US,CO,1896 Stanley Rd,"Idaho Springs, CO 80452",,,267
Colorado,Denver,Denver Microbrew Tour,https://s3-media3.fl.yelpcdn.com/bphoto/BzgPpY2JaKeQUxzHG0_1lw/o.jpg,https://www.yelp.com/biz/denver-microbrew-tour-denver?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,2220 Blake St,,,Denver,80202,US,CO,2220 Blake St,"Denver, CO 80202",,,201
Colorado,Denver,Hammond's Candies Factory,https://s3-media2.fl.yelpcdn.com/bphoto/NZdVVMPKwQB1I62PUFqS1w/o.jpg,https://www.yelp.com/biz/hammonds-candies-factory-denver?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,5735 N Washington St,,,Denver,80216,US,CO,5735 N Washington St,"Denver, CO 80216",,,164
Colorado,Denver,Grand Adventures,https://s3-media3.fl.yelpcdn.com/bphoto/2UXsxTy9EzhDwKfOPjNcdg/o.jpg,https://www.yelp.com/biz/grand-adventures-winter-park-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,,,,Winter Park,80482,US,CO,"Winter Park, CO 80482",,,,126
District of Columbia,Washington DC,Free Tours By Foot,https://s3-media1.fl.yelpcdn.com/bphoto/M1H1OWqG22r1UJ3ghpm85w/o.jpg,https://www.yelp.com/biz/free-tours-by-foot-washington?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,1740 18th St NW,Ste 304,,"Washington, DC",20009,US,DC,1740 18th St NW,Ste 304,"Washington, DC 20009",,490
District of Columbia,Washington DC,Big Bus Washington DC,https://s3-media2.fl.yelpcdn.com/bphoto/2gOOZ_SPvmc6vbjV3x6HHA/o.jpg,https://www.yelp.com/biz/big-bus-washington-dc-washington-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,2,50 Massachusettes Ave NE,null,,"Washington, DC",20001,US,DC,50 Massachusettes Ave NE,"Washington, DC 20001",,,398
District of Columbia,Washington DC,Hirshhorn Museum & Sculpture Garden,https://s3-media4.fl.yelpcdn.com/bphoto/PuGrNvc6i0caoWnet_XlFA/o.jpg,https://www.yelp.com/biz/hirshhorn-museum-and-sculpture-garden-washington-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,7th St & Independence Ave Sw,,,"Washington, DC",20560,US,DC,7th St & Independence Ave Sw,"Washington, DC 20560",,,380
District of Columbia,Washington DC,River Riders,https://s3-media2.fl.yelpcdn.com/bphoto/71MOzMVSGPXuyOX9OC24Ng/o.jpg,https://www.yelp.com/biz/river-riders-harpers-ferry?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,408 Alstadts Hill Rd,,,Harpers Ferry,25425,US,WV,408 Alstadts Hill Rd,"Harpers Ferry, WV 25425",,,346
District of Columbia,Washington DC,Old Town Trolley Tours of Washington,https://s3-media1.fl.yelpcdn.com/bphoto/gJc1OsNtPUUCkdbdMa81tg/o.jpg,https://www.yelp.com/biz/old-town-trolley-tours-of-washington-washington?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,Union Station,50 Massachusetts Ave NE,,"Washington, DC",20002,US,DC,Union Station,50 Massachusetts Ave NE,"Washington, DC 20002",,336
Texas,El Paso,El Paso Ghost Tours,https://s3-media3.fl.yelpcdn.com/bphoto/CVtnpe-JlY1eFYmWe_AIMQ/o.jpg,https://www.yelp.com/biz/el-paso-ghost-tours-el-paso?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,315 E Mills Ave,,,El Paso,79901,US,TX,315 E Mills Ave,"El Paso, TX 79901",,,7
Texas,El Paso,United Independent Cab,https://s3-media1.fl.yelpcdn.com/bphoto/Km4-A7DhDt20DXALbdt21g/o.jpg,https://www.yelp.com/biz/united-independent-cab-el-paso-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,2.5,7606 Boeing Dr,Ste A,,El Paso,79925,US,TX,7606 Boeing Dr,Ste A,"El Paso, TX 79925",,7
Texas,El Paso,Geobetty Tours,https://s3-media3.fl.yelpcdn.com/bphoto/gv_QUwffoWtrc8TFnp8pEA/o.jpg,https://www.yelp.com/biz/geobetty-tours-el-paso?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,,null,,El Paso,79902,US,TX,"El Paso, TX 79902",,,,6
Texas,El Paso,Ghosts915 Paranormal Research Center,https://s3-media4.fl.yelpcdn.com/bphoto/BukQAyPvouIrqEw3Ax070Q/o.jpg,https://www.yelp.com/biz/ghosts915-paranormal-research-center-el-paso?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,108 E San Antonio,null,,El Paso,79915,US,TX,108 E San Antonio,"El Paso, TX 79915",,,3
Texas,El Paso,Border Sights Tours,https://s3-media2.fl.yelpcdn.com/bphoto/n57eGGCEJDT8NfNvzJ3VjQ/o.jpg,https://www.yelp.com/biz/border-sights-tours-el-paso-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,5800 Viewmont,,,El Paso,79912,US,TX,5800 Viewmont,"El Paso, TX 79912",,,3
Massachusetts,Boston,Boston Duck Tours,https://s3-media1.fl.yelpcdn.com/bphoto/NWtzGo0F6nDPSZWgyPsqFQ/o.jpg,https://www.yelp.com/biz/boston-duck-tours-boston-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,4 Copley Pl,Ste 4155,,Boston,2116,US,MA,4 Copley Pl,Ste 4155,"Boston, MA 02116",,865
Massachusetts,Boston,Freedom Trail Foundation,https://s3-media1.fl.yelpcdn.com/bphoto/dNvX6TE3hgEJ-aPIU4Jg9g/o.jpg,https://www.yelp.com/biz/freedom-trail-foundation-boston-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,44 School St,Ste 250,,Boston,2108,US,MA,44 School St,Ste 250,"Boston, MA 02108",,694
Massachusetts,Boston,Boston Tea Party Ships & Museum,https://s3-media1.fl.yelpcdn.com/bphoto/iPKp7j0aru6Gd7K5X4yUig/o.jpg,https://www.yelp.com/biz/boston-tea-party-ships-and-museum-boston?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,306 Congress St,,,Boston,2210,US,MA,306 Congress St,"Boston, MA 02210",,,326
Massachusetts,Boston,Boston Harbor Cruises,https://s3-media4.fl.yelpcdn.com/bphoto/rW6k7606pnMmchz_AJ7kAQ/o.jpg,https://www.yelp.com/biz/boston-harbor-cruises-boston?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,1 Long Wharf,,,Boston,2110,US,MA,1 Long Wharf,"Boston, MA 02110",,,304
